vendedor,valor_total,cartao_credito,boleto,voucher,cartao_debito
57e632711dec9ec14ca7546769483e7e,7558.04,81.0,17.0,0,2.0
57fe6232e67823593374a2281d7a8af8,284.04,61.0,39.0,0,0
582d4f8675b945722eda7c0cb61ba4c7,5683.93,75.0,22.0,0.0,2.0
585175ec331ea177fa47199e39a6170a,3602.47,100.0,0,0,0
586a871d4f1221763fddb6ceefdeb95e,239.48,0,100.0,0,0
5882820ef11c4c068eea0677a7a879b4,10708.76,100.0,0,0.0,0
5882f40daf39bc2a465e0cb453ddc222,698.9,100.0,0,0,0
58b98ccb79873e04eac4357cacc590d9,31.91,100.0,0,0,0
58c851d1a3c7cd3da329eb59453fed44,293.26,51.0,49.0,0,0
58e4b302b54937e55a678c4d15111da4,328.85,80.0,20.0,0,0
58f1a6197ed863543e0136bdedb3fce2,7903.69,81.0,10.0,5.0,4.0
59417c56835dd8e2e72f91f809cd4092,37657.77,80.0,20.0,0,0
594f9aaa48e5bf431f011ddc5669b0d5,4646.14,78.0,5.0,13.0,4.0
5962468f885ea01a1b6a97a218797b0a,928.04,82.0,18.0,0,0
596849622429351f47b32e6cae1055ff,1297.52,55.0,22.0,6.0,18.0
5996cddab893a4652a15592fb58ab8db,880.75,100.0,0,0,0
59b22a78efb79a4797979612b885db36,32612.17,72.0,23.0,5.0,0
59bbc819b99a733f02f0d6b49d1c253d,162.75,0,100.0,0,0
59cd88080b93f3c18508673122d26169,567.71,59.0,31.0,10.0,0
59cea8e446d3834393058e7e0666b6fb,1171.98,72.0,5.0,23.0,0
59de1d4c8c057c2a53acd4ca66531af2,156.75,100.0,0,0,0
59fb871bf6f4522a87ba567b42dafecf,24251.95,84.0,13.0,3.0,1.0
5a05a16bb50629ee31afab8a6d4c2674,1075.48,94.0,6.0,0,0
5a32c398a06c345440bf2a683b017ad3,102.97,51.0,49.0,0,0
5a413ade68e8f8d93071a7f52a64cb9e,932.67,72.0,15.0,7.0,7.0
5a4236931428800e9d9cc04af0987118,90.66,100.0,0,0,0
5a425cc503b39b262a847fd6212bf53b,1630.1,81.0,13.0,0,7.0
5a6a02f419701fc8c605af71d4fc57a4,714.41,65.0,35.0,0,0
5a8e7d5003a1f221f9e1d6e411de7c23,13938.85,82.0,17.0,1.0,1.0
5a93f3ab0ef4c84ed5e1b5dbf23978bc,3075.8,69.0,30.0,1.0,0
5a9b3bcab695173c820e53934574ae80,203.77,100.0,0,0,0
5a9c0859cb00fd8aa4db443837f0a700,255.59,35.0,0,0,65.0
5aaa890629f83706d8d9bfecd8377c1c,66.82,0,100.0,0,0
5ab05b6d86d417796c69ffd6774ec832,2142.85,89.0,11.0,0,0
5abb8ea023c77787f2c15da891c8d384,2987.2,74.0,26.0,0,0
5acd070dd3fe441bbb2ec1f1ede515ee,886.37,72.0,28.0,0,0
5b07547f10dd980738a1a27f685af669,1320.07,100.0,0,0,0
5b0cc932433fa5184b5b94bfe6bcc256,2303.89,66.0,21.0,13.0,0
5b179e9e8cc7ab6fd113a46ca584da81,6001.29,76.0,19.0,5.0,0
5b2e94f2c22b39ccc24d34ad0f669672,1340.14,68.0,20.0,0,13.0
5b33b527da3c5b969cc99dc435cad09a,2238.34,92.0,6.0,2.0,0
5b35136197710e16ac5e7b7c2bd4ea85,3820.67,88.0,0,12.0,0
5b51032eddd242adc84c38acab88f23d,3548.95,92.0,8.0,0,0
5b581417df4480f632484ba681e53944,2889.08,62.0,13.0,25.0,0
5b664594895aefb418afaee6d40a9a23,1325.34,85.0,8.0,7.0,0
5b67882648febfb6e1225e6ad7164f6b,7675.18,79.0,17.0,4.0,0
5b8154610ebb21fb90eb587365e673df,11274.76,80.0,13.0,7.0,0
5b85809efd0d0e4dea1a9544e1280ed9,2097.36,94.0,0,0,6.0
5b925e1d006e9476d738aa200751b73b,9025.32,78.0,19.0,2.0,1.0
5b92bfa4120daa27c574daa2e386c693,24.96,100.0,0,0,0
5b97c06a046398e7005b2b7c0d707a92,1769.59,76.0,24.0,0,0
5bba18b40e8c973b0f32e748004775b0,784.8,100.0,0,0,0
5bc237df65098fe211bb4818f4d26d78,183.89,41.0,59.0,0,0
5bc24d989e71e93c33e50a7782431b0e,3736.53,92.0,8.0,0,0
5bc55dbe2f12b6af6d83ed46023e0dc8,3409.38,78.0,22.0,0,0
5bf397d04035b5f45cc41e82ec106803,1572.28,100.0,0,0,0
5bffbafbb22daf6d3bfc216a46db8708,5694.2,82.0,18.0,0,0
5c030029b5916fed0986310385ec9009,5399.94,67.0,28.0,6.0,0
5c243662ce92d84573bfaff24c3e3700,34712.74,86.0,14.0,0.0,0
5c3460cd3e8a984382ae254e7dd20d9f,974.3,81.0,19.0,0,0
5c603ffb38cbbf25a0e0698941324143,393.61,100.0,0,0,0
5c6d4016c2a288f074fa0848a2b653d2,3755.74,78.0,10.0,12.0,0
5c853bb56f70f4d14218944bae111d7a,556.95,61.0,25.0,11.0,2.0
5ca5d579b5857ee8709479b1047cecc3,541.92,67.0,0,33.0,0
5cbbd5a299cab112b7bf23862255e43e,3526.45,82.0,12.0,4.0,1.0
5cf13accae3222c70a9cac40818ae839,18255.35,81.0,12.0,5.0,2.0
5cf1ec37aea089f45110c70653a166ab,93.1,62.0,38.0,0,0
5d0363b33554b373851fc1622e4d5f3c,8887.77,81.0,13.0,4.0,3.0
5d043cd5512d4bd2f88e5ccdd5736c38,714.91,0,100.0,0,0
5d378b73ab7dd6f0418d743e5dcb0bd1,15702.62,87.0,0,13.0,0
5d3bb11474a06bdc23fb9e89f1164ee0,4178.82,79.0,21.0,0,0
5d505d2298ad549e4e4e835562fa0c1e,278.14,100.0,0,0,0
5d76d80a2f5f39c891b996a1bf4c9853,1409.75,79.0,0,0,21.0
5d9dc90a686a8fddacffab6bab5653a3,4131.27,98.0,2.0,0,0
5d9f3746e112e696f98ea22c56b3e912,1370.41,100.0,0,0,0
5db42a6cd9bf1bf0d3aab9582767f168,219.33,100.0,0,0,0
5dc203c7b84a0e71e878a179de05fb9a,550.05,54.0,46.0,0,0
5dc4bdaf869e8c77c648078cbe8d59c2,327.49,100.0,0,0,0
5dceca129747e92ff8ef7a997dc4f8ca,128035.67,81.0,15.0,3.0,1.0
5de1c80811ce7007f62f00d971236c09,107.75,100.0,0,0,0
5debea795b07621e1f90532e18f96145,2388.13,75.0,25.0,0,0
5def4c3732941a971cba8fdee992ede1,201.04,93.0,0,0,7.0
5e063e85d44b0f5c3e6ec3131103a57e,30.32,100.0,0,0,0
5e105f5c9f63f5f1fd75d6cb942e55b1,1745.73,84.0,16.0,0,0
5e106d93b717c2682b9383da480364a1,467.61,100.0,0,0,0
5e25c632f9db6cfb8bc100421c2737b6,278.91,100.0,0,0,0
5e49e3a44bdeb5aab2684258bbd4f525,559.77,100.0,0,0,0
5e9f5bd34e0830569f05c9d4f56e04a8,274.86,100.0,0,0,0
5ee7fd217d08dfe5d3e2f51f96a12c9a,1620.73,79.0,9.0,11.0,0
5eeb9c756d9780b96283e5a2ac6da334,3737.84,60.0,3.0,37.0,0
5ef131ac72773e5b3f6c0d63cf424657,877.35,60.0,33.0,6.0,0
5f0057b677eb963672bf05dfa3f16c34,379.89,79.0,9.0,0,12.0
5f06030071324cc52bf0304014ac7234,884.31,100.0,0,0,0
5f1dc28029d2c244352a68107ec2b542,3858.82,85.0,13.0,2.0,0
5f2684dab12e59f83bef73ae57724e45,10530.09,82.0,13.0,5.0,0
5f26c1408a65b42a7224cd463bdf3292,1357.09,100.0,0,0,0
5f3ae9136c875522250f8184f253413a,1803.94,82.0,11.0,4.0,3.0
5f57db27027655e6c6a391601daa0258,151.04,100.0,0,0,0
5f5a58930c3c35f3b5af264f34fb8c85,628.59,51.0,49.0,0,0
5f5b43b2bffa8656e4bc6efeb13cc649,4232.65,68.0,32.0,0,0
5f67c6082caacb26e431a7b17940cece,1871.03,47.0,53.0,0,0
5f7300535881cef3b625fd683cf7d145,986.15,85.0,0,15.0,0
5fd924b4836098a5be0ecf81ba054ce0,1819.38,62.0,8.0,29.0,0
602044f2c16190c2c6e45eb35c2e21cb,4677.44,83.0,15.0,0,2.0
6025c79c035c3d772133b8b8238463b2,1098.33,100.0,0,0,0
6039e27294dc75811c0d8a39069f52c0,17247.98,65.0,27.0,8.0,1.0
60562ab00b8054280520d390c8c0045c,3247.09,81.0,19.0,0,0
6061155addc1e54b4cfb51c1c2a32ad8,16513.31,79.0,21.0,0,0
606ce7768feac12c5e8bd58db8b08f0f,3018.86,56.0,44.0,0,0
609e1a9a6c2539919b8205cf7c4e6ff0,9677.74,78.0,12.0,6.0,4.0
60ad151920c4f6f3ebbe8cfdf6166779,150.67,100.0,0,0,0
60da8bfa7eebe230b7d66ac4082d79b3,125.27,58.0,42.0,0,0
610f72e407cdd7caaa2f8167b0163fd8,14429.45,78.0,6.0,0,16.0
612170e34b97004b3ba37eae81836b4c,26643.24,77.0,9.0,6.0,8.0
612a743d294c27884fb7b80d2b19ba35,3162.15,100.0,0,0,0
615005a3ef192c00c6f0e977cee3d2bc,442.14,62.0,38.0,0,0
615c3462099ffa940d37b17dfda19594,261.05,100.0,0,0,0
6179a28a13a726c29b3bf54c070dccab,686.24,100.0,0,0,0
6187a137b2af59dfdbad8d9f8c373c14,105.02,100.0,0,0,0
61b18775be84fb700a6b2d0ba097bf66,567.6,77.0,0,23.0,0
61b893c57e33626afb104d4112b1be76,88.09,100.0,0,0,0
61c36f0fc4a47f9532e5512b66668e62,767.69,100.0,0,0,0
61f159ef6da2d441951d2c0efa719362,215.98,85.0,15.0,0,0
620c87c171fb2a6dd6e8bb4dec959fc6,132384.36,86.0,10.0,3.0,1.0
6219ba2359cfb97f2e38fd4c321eb309,590.55,78.0,22.0,0,0
6235903333ba7de1928c869e268e5964,135.48,100.0,0,0,0
623ad9d0c1e14bb5464a8c72bff7b4af,133.96,100.0,0,0,0
624f4ece8da4aafb77699233d480f8ef,10927.37,80.0,20.0,0,0
626ab1cd96932367f0eeec2e47046c12,1390.47,61.0,39.0,0,0
62760d278921b5f352461620d68a9cee,450.1,25.0,75.0,0,0
6288c69c4ce638e59925e59193f98b16,4812.48,55.0,36.0,9.0,0
62c50c1af4dfdc4149d25c5222043d39,3096.03,91.0,9.0,0,0
62d977e2b2aee830de3e039a28490d12,432.12,50.0,50.0,0,0
62de60d81c55c29d76a6bce418b31cef,126.87,0,100.0,0,0
630008e0f062605a415d694489f6f82e,135.5,37.0,63.0,0,0
63191ead8d3b2f937cd1996fdcbbad20,420.29,0,0,0,100.0
63272377184e969942f7fff221be858d,216.23,100.0,0,0,0
6338ea67c41078a46ad99cc009654956,3210.39,58.0,37.0,0,5.0
633ecdf879b94b5337cca303328e4a25,1125.49,89.0,11.0,0,0
634964b17796e64304cadf1ad3050fb7,45933.9,58.0,40.0,2.0,1.0
63704069d9bd3a75c1cf59babe56004a,66.69,0,100.0,0,0
638cba8be1fb599bbb76fd6948351eb3,913.87,46.0,51.0,3.0,0
63a79f5a7eb5cb48a7e5787b141c7993,1015.93,81.0,19.0,0,0
63b464dbf392c7b80d12d932fa7cafed,7849.17,83.0,12.0,2.0,3.0
63b9ae557efed31d1f7687917d248a8d,242.31,75.0,25.0,0,0
63bc58679c44e8a998792119fd7ad23e,34.01,100.0,0,0,0
63ffcb71394dd8ea3872ed9ffda17c74,663.72,76.0,24.0,0,0
640e21a7d01df7614a3b4923e990d40c,10085.29,81.0,15.0,0.0,4.0
6426d21aca402a131fc0a5d0960a3c90,1669.9,62.0,25.0,14.0,0
643214e62b870443ccbe55ab29a4dccf,4361.4,74.0,22.0,5.0,0
643c01d7c56a724bec0454f4780e8a3e,246.65,100.0,0,0,0
6481e96574816ead57975da2c0f6d80d,4340.86,71.0,27.0,2.0,0
64b87978a11c1ea7501a89eabe8c2c1a,591.83,100.0,0,0,0
64c9a1db4e73e19aaafd3286dc448c96,482.6,100.0,0,0,0
64cc804291f90c81f02bfc2bb58ff55a,564.14,100.0,0,0,0
651530bf5c607240ccdd89a30c9c9712,224.45,100.0,0,0,0
651fe66032c9520ee5587f694908040d,592.73,100.0,0,0,0
6524b847b982cd56bb5d4b02b776ee42,834.94,0,100.0,0,0
6548c2550b6e2d8f18053216e1c7b6f3,287.55,25.0,75.0,0,0
655220df33262c7e0c4949a147366f94,2926.53,100.0,0,0,0
6560211a19b47992c3666cc44a7e94c0,154881.84,75.0,19.0,4.0,1.0
6561d6bf844e464b4019442692b40e02,49.45,100.0,0,0,0
6562efe88ce0826a4ca4f189f03b4b84,1436.21,95.0,5.0,0,0
656591be56071d4c9ef4e5fee78a578a,2021.2,83.0,17.0,0,0
6576fd3e23c88f0e5d4d23f39bba0542,25.46,0,0,100.0,0
657969cca82e884d272385ec0ef06edd,243.63,21.0,57.0,21.0,0
659e8466eb3ff1b0e8740d74fb7bbedd,1880.0,100.0,0,0,0
65a7c0788e4d632ccb5e1b594b87f0bb,384.12,100.0,0,0,0
65b081a070633e057c462abdd6fb9dd8,2442.92,72.0,23.0,5.0,0
65c255b299faf2d12050937cc219c46c,168.28,35.0,31.0,35.0,0
65febd49fd28ec955651299159b1f527,5674.23,83.0,8.0,7.0,2.0
6601ee6383e7f452be71929f8de48bbb,181.94,62.0,38.0,0,0
6614814a00d344b846ae209f95ee7e3f,51.38,50.0,0,50.0,0
661ad5fcc28cdfb8bcadb12bb2272475,329.71,86.0,14.0,0,0
6624bc09786f0e41ae48dfc5eeb1a9e2,107.01,100.0,0,0,0
6650fcccd8cd2f7e55ffa524f30c4c59,695.7,63.0,37.0,0,0
666658b8da8370f30e1f89893b1de5e6,321.34,0,100.0,0,0
668bf321538e5072858eaef6087ce027,28.01,100.0,0,0,0
66922902710d126a0e7d26b0e3805106,18270.07,75.0,19.0,4.0,2.0
669ae81880e08f269a64487cfb287169,16752.02,72.0,25.0,2.0,1.0
66d5ae34537110d3affc56174dad2b2f,72.18,0,100.0,0,0
66dc1b1632bd6a3e508510c5b3492107,4985.6,67.0,19.0,13.0,2.0
66e0557ecc2b4dbea057e93f215f68d8,13769.0,77.0,17.0,6.0,0
66fd84ee7528c0c0de85d0f44a73d5ab,2035.5,65.0,28.0,7.0,0
670a9dda115b5a88b18cfadee8de2332,1101.99,73.0,27.0,0,0
670c26e0f1bf8d0576271d5cfaec6d2b,8035.63,85.0,10.0,2.0,4.0
671585f5a2af58b6e276bc01003c0d2b,1692.11,77.0,20.0,3.0,0
67225bff54a172ff67579aaf583efd78,1393.11,100.0,0,0,0
674207551483fec113276b67b0d871ff,133.84,100.0,0,0,0
6750d71153f00fc58829af2a8ef1bcf1,3804.18,92.0,3.0,5.0,0
67883baaae6134ee81b271a542613728,8496.02,87.0,13.0,0,0
679769a98cfcc6da877c8486ff1c13f3,7467.39,100.0,0,0,0
67bf6941ba2f1fa1d02c375766bc3e53,7384.55,81.0,14.0,5.0,0
67e43d802fde8cfd3f9580124f8167d1,78.36,100.0,0,0,0
6806dad1da97bfb5a9038eac6881f706,1846.68,89.0,8.0,3.0,0
681fce914360217db47784ae28905a96,4571.8,69.0,31.0,0,0
6824a69c9ea0313eba299dd4a2dba09a,784.08,100.0,0,0,0
685b870da5b52a710782c9c0fefbeb5b,670.98,100.0,0,0,0
6860153b69cc696d5dcfe1cdaaafcf62,5318.23,73.0,25.0,1.0,1.0
6861de0f40cacb0602e473c51639f980,949.73,77.0,23.0,0,0
686886775c8f6b1191c7b953fb52708c,202.62,100.0,0,0,0
6879c4d287a8dd06b11f54ea8f78e4da,677.13,100.0,0,0,0
688756f717c462a206ad854c5027a64a,8021.97,80.0,15.0,2.0,3.0
68ca56ce86830f3d31b1b7ec6a54da3e,862.96,100.0,0,0,0
68f86ba270525243e68ae74044f992b9,1150.36,84.0,9.0,7.0,0
6902157ee16728322d61a1321fa79e58,191.43,50.0,50.0,0,0
693660429f9dc4ff704eb3d88dad54d7,148.12,48.0,0,52.0,0
695051e2981c8b19e77cafe450d5bdf3,182.45,100.0,0,0,0
6973a06f484aacf400ece213dbf3d946,12467.45,71.0,25.0,1.0,3.0
698624c6632eeba1774924dbea24c700,35.13,0,100.0,0,0
6989574bd97d9773f10d232b6c07da59,2799.5,73.0,14.0,0,13.0
698f5fa55a5f73d0740e9d9a773e8093,203.99,77.0,23.0,0,0
69a43819c758c65a5befb0b471c954d7,400.76,100.0,0,0,0
69b5eaa096c3f9d1e5c398c597f567d6,987.02,100.0,0,0,0
6a0cbc8af2e8abd1bdfb777943d174c6,4775.72,77.0,20.0,3.0,0
6a3139c7bf09ece22a4713d956acbe5e,76.64,100.0,0,0,0
6a38087bc8ad4f89ff453561005f6dea,2381.35,84.0,10.0,0,6.0
6a51fc556dab5f766ced6fbc860bc613,8370.25,69.0,31.0,0,0
6a53b90c3ad9e0b56d9fe5c69165fff5,194.78,100.0,0,0,0
6a8a889bde935bafa76d7848782dfaf9,1228.62,82.0,18.0,0,0
6a8b085f816a1f75f92dbac6eb545f8f,8196.96,69.0,24.0,2.0,5.0
6aa3928696eab49a19a466e665a649fd,2410.68,93.0,7.0,0,0
6b15924333bd1a741595fe981ea04822,906.2,50.0,25.0,14.0,11.0
6b1c4d4d9ccf0be3d8544eb0e71e5318,1759.04,100.0,0,0,0
6b243f80ed07b10f0e8aa0f21a205f3c,7870.76,79.0,20.0,1.0,1.0
6b2612338467c08c9b25f0cc55b1578d,113.87,100.0,0,0,0
6b333a05bf188ef3e1f1662a86bd9855,5203.36,66.0,22.0,12.0,0
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,5264.56,84.0,8.0,6.0,2.0
6b536a23086fba0d58c08d68814397f6,2437.97,75.0,22.0,0,3.0
6b803197e03abd5056b4313306b4f29d,530.62,74.0,26.0,0,0
6b89abe95848c850399130d149a39b63,1465.73,51.0,49.0,0,0
6b90f847357d8981edd79a1eb1bf0acb,4256.26,85.0,10.0,5.0,0
6b9b80d53ba3676eafe60268a810b5a1,1055.66,89.0,11.0,0,0
6ba4733aa33f6386e9fb0c0fd3993b38,259.21,81.0,0,19.0,0
6bb0724edf0b62fb91ac404873a97241,4416.52,67.0,26.0,7.0,0
6bb62a4912377c7bfe7cb17b406bc7e6,845.39,62.0,28.0,10.0,0
6bb66d9870c2e01c05655c7ed0e7ee13,321.02,33.0,32.0,0,35.0
6bbcb8924baf70b7fe2fe2097e8cd407,2646.83,66.0,32.0,0,2.0
6bcb2352a2a0c38b845f598298ab9d26,59.38,100.0,0,0,0
6bd503a8230299c9316fb0f726933927,453.89,83.0,17.0,0,0
6bd69102ab48df500790a8cecfc285c2,8359.02,100.0,0,0,0
6bef34c5be6f2bbd70aa5165f6df94b1,1330.88,50.0,50.0,0,0
6c12e40690c335dbc2f68a4134d30dc1,9624.26,55.0,45.0,0,0
6c177e38df6d3f34182b1f1d427231bf,9678.82,84.0,11.0,3.0,2.0
6c17baf138731a4aaacc3210adf2037b,628.72,100.0,0,0,0
6c1b6d0c604b776f844125f911eb7377,524.5,32.0,68.0,0,0
6c6cc59a5c00cacc5054ca06d65cc282,1255.71,100.0,0,0,0
6c6e3d67f969468f3bfd33f827a31222,316.41,100.0,0,0,0
6c77cd583b36a13aacccf2b3ee23e233,31.69,100.0,0,0,0
6c7d50c24b3ccd2fd83b44d8bb34e073,11830.36,79.0,15.0,6.0,1.0
6c9875b2f94ba781186f0c1aed8d1687,63.05,100.0,0,0,0
6c99c983ce3b6ba0ab813e6790e81691,838.81,80.0,10.0,10.0,0
6cd68b3ed6d59aaa9fece558ad360c0a,13947.36,76.0,18.0,5.0,1.0
6cf476a4ca74498db55cbccdaa9dcfb6,1125.5,96.0,4.0,0,0
6d04126aba80df143fd038e711b8fd96,108.86,100.0,0,0,0
6d1b9c9579132c87d2703ec38c30f2c5,367.39,82.0,18.0,0,0
6d22a1fcebb6dd08c9cd90b92a93e8d0,946.43,76.0,24.0,0,0
6d2f2e3b539480db1e0842b3a4e32e6e,474.26,100.0,0,0,0
6d66611d7c44cc30ce351abc49a68421,17165.65,78.0,15.0,5.0,2.0
6d7f8d9d594e28796b6b3205b00f459c,477.01,100.0,0,0,0
6d803cb79cc31c41c4c789a75933b3c7,9991.86,82.0,15.0,3.0,0
6d988d6174a2c27441597174f8905515,768.34,92.0,4.0,4.0,0
6da1992f915d77be95d7fa48b36904af,426.77,90.0,0,10.0,0
6dc9bec584588412a6a338830946a3e4,667.83,100.0,0,0,0
6dd7dce75cd55c1ce255dc38d9f0cd46,96.33,100.0,0,0,0
6ddc28b61be28373b4503a1f61cf98a9,2098.58,54.0,37.0,9.0,0
6df688df543f90e9b38f4319e75a9d88,2832.74,85.0,9.0,5.0,1.0
6e0908ef4d4efadbc3cc2b74ea477cb0,811.6,86.0,7.0,8.0,0
6e13dd869aa7185f601c941423abcc8f,598.08,54.0,46.0,0,0
6e1862e15f33d9994bc25922a85e1efc,879.96,73.0,27.0,0,0
6e2d3e2dc84fb30f6078f39dd3bddd6f,235.28,100.0,0,0,0
6e386f64c84e482f0b9abf960797ee1b,13563.66,77.0,21.0,0,2.0
6e4a902d1054e4e17aa6eab87fac1c75,695.7,100.0,0,0,0
6e4f5ff6b086632ba8dcb558fb10249e,1053.25,82.0,18.0,0,0
6e85dc5ecd97a61094b89b046a509d8e,182.59,100.0,0,0,0
6e864f5c4669eff3d98140a07cc50202,932.36,82.0,18.0,0,0
6eb94e1466490d327a09abf8f3552a50,1749.77,92.0,8.0,0,0
6ebf4eceee4dd9847201c82e77ef8123,82.03,100.0,0,0,0
6ec1a01e866584bb679eb9b098345919,5134.37,62.0,37.0,1.0,0
6edacfd9f9074789dad6d62ba7950b9c,16527.77,78.0,16.0,7.0,0
6ee85be3693ed79a8e80718743d80655,655.32,69.0,24.0,7.0,0
6eeed17989b0ae47c9f11ece6f38ea90,676.01,100.0,0,0,0
6f1a1263039c76e68f40a8e536b1da6a,356.84,85.0,15.0,0,0
6f229cc508fc6915ed5c499efd93baa4,2988.68,89.0,11.0,0,0
6f835fd4be26989b1b064399da346143,229.25,50.0,50.0,0,0
6f83d9e4da896daae20b9b6b2d3ff8d2,985.04,92.0,8.0,0,0
6f892e20a171e98efe17fdb971ff319b,7342.86,69.0,30.0,0,1.0
6fa9202c10491e472dffd59a3e82b2a3,7939.25,0,68.0,0,32.0
6fc26fe110feebd80a433e1f012a84f9,5354.92,80.0,15.0,4.0,1.0
6fd52c528dcb38be2eea044946b811f8,9206.56,75.0,18.0,7.0,1.0
7008613ea464bad5cb9b83456e1e6a8f,10999.34,70.0,28.0,2.0,0
700f03c207639c22d933381ff60b35c2,1741.99,76.0,0,24.0,0
70125af26c2d6d4ef401a1d02ae7701f,629.62,92.0,8.0,0,0
70126eecc6aa1274392a1743866e9678,144.74,19.0,81.0,0,0
701938c450705b8ae65fc923b70f35c7,16071.84,72.0,26.0,2.0,0
702835e4b785b67a084280efca355756,18.56,0,100.0,0,0
7040e82f899a04d1b434b795a43b4617,13260.52,71.0,22.0,6.0,2.0
70849ca4f400aaabb62cb7462a6f1428,1198.33,95.0,0,5.0,0
709e16e2b25c7474d980076c6bfc4806,6810.31,71.0,15.0,7.0,6.0
70a12e78e608ac31179aea7f8422044b,37327.56,73.0,22.0,3.0,2.0
70b52a4cfc823994561b00bad161b4ed,685.35,100.0,0,0,0
70bf57d811208f8923b41bbd499a67a4,869.73,87.0,13.0,0,0
70c0fda4c313d87115644d39e62eec60,63.08,0,100.0,0,0
70c27847eca8195c983ed7e798c56743,13775.62,77.0,12.0,3.0,8.0
70c4eedec9cb4a85cda2f3f9673557b4,512.55,49.0,51.0,0,0
70ee69419916dc13e3aed619061f996c,53.72,100.0,0,0,0
70eea00b476a314817cefde4aad4f89a,34967.11,67.0,29.0,2.0,1.0
70f7e8018e3d46c748c92f026aa2585a,277.68,100.0,0,0,0
70f84699be677ec988d1fa824aef7d90,1704.44,55.0,45.0,0,0
71039d19d4303bf9054d69e9a9236699,4158.65,65.0,35.0,0,0
710e3548e02bc1d2831dfc4f1b5b14d4,28509.07,86.0,12.0,2.0,0.0
71271995e85f5b8530be99ed54a91b89,896.83,62.0,38.0,0,0
712e6ed8aa4aa1fa65dab41fed5737e4,46704.13,81.0,17.0,2.0,0
712efd3b68f9686dc856b84abd0f21ae,156.16,100.0,0,0,0
7139dc5186aa238b006e066d8fbab2e4,2247.93,80.0,14.0,5.0,0
713e3a23ca5e47786eb6f0d99f94cfac,1213.03,54.0,46.0,0,0
7142540dd4c91e2237acb7e911c4eba2,45608.49,74.0,22.0,3.0,1.0
714b9a1332840f257b49f476bea4e341,1658.09,50.0,50.0,0,0
71592660bbcb6a4664e97b6f8b68babc,2200.55,100.0,0,0,0
71593c7413973a1e160057b80d4958f6,552.56,38.0,25.0,38.0,0
715bbd5ba4e6b74cb0d2f29eb45058b0,5752.39,67.0,24.0,8.0,1.0
7178e1eaa97257d8b6d4b80efd77a025,184.71,100.0,0,0,0
7178f9f4dd81dcef02f62acdf8151e01,42006.14,79.0,17.0,2.0,1.0
717b78b0950b51ed00b1471d858b0edc,219.75,78.0,22.0,0,0
718539d38d07dd351c76db862760e2e2,2016.83,84.0,9.0,7.0,0
71dc18fd8cbf5fd77f45dd8b427abb34,1229.4,100.0,0,0,0
7202e2ba20579a9bd1acb29e61fe71f6,13916.16,81.0,18.0,0.0,0
720e6cf846ea7572cbb66b743fb91e6c,68.55,100.0,0,0,0
7210cd29727d674c00741e5e387b3ccd,874.18,86.0,14.0,0,0
72146da5774cabf2632faedcae097a76,348.48,64.0,25.0,11.0,0
7238a95bb63ef7e498389fb863b834a1,2835.11,72.0,25.0,4.0,0
7238f877570096ae403c51898fa64566,1249.52,100.0,0,0,0
723a46b89fd5c3ed78ccdf039e33ac63,90.04,100.0,0,0,0
723cd880edaacdb998898b67c8f9da30,2549.63,95.0,5.0,0,0
72431a818f97fe6ab9c81eee3e297e54,249.39,100.0,0,0,0
725af026f869236a8dd0ceb98564d156,1362.67,82.0,18.0,0,0
725c32fa80c2faacc4fc88450d27314e,9447.96,77.0,17.0,5.0,0
7299e27ed73d2ad986de7f7c77d919fa,42091.25,78.0,18.0,2.0,2.0
729b2d09b2a0bdab221076327f13d050,2854.38,76.0,19.0,3.0,2.0
729f06993dac8e860d4f02d7088ca48a,25479.65,80.0,17.0,2.0,0
72bc2cce903c872fe376a8faaa81d237,2404.97,80.0,20.0,0,0
72c38a04bd6a1c3dbc5298425a0db86d,760.65,100.0,0,0,0
72c5da29406b4234927b81855e7b64f6,12652.47,75.0,23.0,0,3.0
72c73be2b085b9d57650dd53eb2004c9,47.32,100.0,0,0,0
730937bf88cb151eb2eb849f642fc213,3277.17,89.0,11.0,0,0
7315baebc0572ff220d226283dc66728,76.22,47.0,53.0,0,0
731ef20c231d9a7103a425e83fd91271,2197.6,100.0,0,0,0
734def04b237117a09321dd6d8f3f2a2,1281.23,100.0,0,0,0
7354220fb240bde543b3c40c060d41e7,988.93,55.0,19.0,26.0,0
7357b52d27cbaa90f81a96cbc1279396,1683.98,75.0,17.0,8.0,0
739c7d7be81f63812dea0d1b1451c651,149.3,100.0,0,0,0
73a63f72308aa20a46f4b1632018f196,10785.79,93.0,3.0,0,4.0
73b8eb4a9a729d4019b24ed1be748cbf,797.98,88.0,0,0,12.0
73da1880b39c71de2b262bc7720c1494,444.99,0,100.0,0,0
740205fedfe4e90ca6857bc77db0f2b4,251.83,100.0,0,0,0
7402d13c03a7e91366337cd1de471144,659.57,65.0,35.0,0,0
741f8c587cb4248ebc5b779a0e8e0e51,157.64,56.0,35.0,0,8.0
744dac408745240a2c2528fb1b6028f3,25043.4,96.0,1.0,3.0,0
74636e24f01da9268b0ed88dacd8513e,1048.61,100.0,0,0,0
747c1cdcd1737dcfbd1547f6eb6f2cf3,323.14,31.0,38.0,31.0,0
